OBJECTID,Damage,Street Number,Street Name,Street Type,City,State,Zip Code,County,Incident Name,APN,Year Built,Address,GLOBALID,Latitude,Longitude,x,y
113380,Destroyed (>50%),3166,Grandeur,Avenue,Altadena,CA,91001,Los Angeles,Eaton,5832007022,1924,"3166 GRANDEUR AVE, ALTADENA, CA 91001",a62c1610-8156-4488-aed0-259dde3d3f53,34.1989598,-118.1511942,-13152530.78,4055548.853
113381,No Damage,711,E Poppyfields ,Drive,Altadena,CA,91001,Los Angeles,Eaton,5841014005,1928,"711 E POPPYFIELDS DR, ALTADENA, CA 91001",a5c75496-c21f-424b-ac69-25b7e9b0d9fe,34.19433,-118.1322313,-13150419.84,4054925.738
113382,No Damage,1602,Morada ,Place,Altadena,CA,91001,Los Angeles,Eaton,5847028005,1938,"1602 MORADA PL, ALTADENA, CA 91001",f7af3abd-23d2-4017-95a1-25e582f068d2,34.1792756,-118.1175467,-13148785.15,4052899.83
113383,Destroyed (>50%),708,E Palm ,Street,Altadena,CA,91001,Los Angeles,Eaton,5841030011,1928,"708 E PALM ST, ALTADENA, CA 91001",b739d792-3d4e-4415-8de4-26471975e4cc,34.1924094,-118.1323675,-13150435,4054667.258
113384,No Damage,1711,Homewood,Drive,Altadena,CA,91001,Los Angeles,Eaton,5846004019,1921,"1711 HOMEWOOD DR, ALTADENA, CA 91001",94afcbbe-0748-4ce3-a499-264e3dd5fa60,34.189729,-118.1156941,-13148578.92,4054306.538
113385,Destroyed (>50%),3175,Grandeur,Avenue,Altadena,CA,91001,Los Angeles,Eaton,5832008022,1926,"3175 GRANDEUR AVE, ALTADENA, CA 91001",16563f93-7ac1-42e8-b1c6-2674b4cfad5a,34.1994411,-118.1519541,-13152615.36,4055613.633
113386,No Damage,1420,Valencia,Avenue,Pasadena,CA,91104,Los Angeles,Eaton,5853021018,1930,"1420 VALENCIA AVE, PASADENA, CA 91104",255e8c31-a33e-4944-9be3-268ea8f3b017,34.1707074,-118.099065,-13146727.78,4051746.959
113387,Destroyed (>50%),1837,Braeburn,Road,Altadena,CA,91001,Los Angeles,Eaton,5846012029,1926,"1837 BRAEBURN RD, ALTADENA, CA 91001",55079165-accf-4d78-b3d1-269eff6c6e22,34.1878231,-118.1127614,-13148252.45,4054050.042
113388,Destroyed (>50%),2364,Porter ,Avenue,Altadena,CA,91001,Los Angeles,Eaton,5846017036,1929,"2364 PORTER AVE, ALTADENA, CA 91001",cd8a586a-75ea-4c90-ab77-26b70266a9e5,34.1864345,-118.116788,-13148700.69,4053863.181
113389,Destroyed (>50%),3215,Grandeur,Avenue,Altadena,CA,91001,Los Angeles,Eaton,5832008027,1924,"3215 GRANDEUR AVE, ALTADENA, CA 91001",01ca7402-87b7-4a8a-aa19-26bcc2a9683e,34.2000732,-118.1516413,-13152580.55,4055698.711
113390,Affected (1-9%),713,E Altadena,Drive,Altadena,CA,91001,Los Angeles,Eaton,5841031023,1987,"699 E ALTADENA DR, ALTADENA, CA 91001",3ad2c578-852c-4a8c-b222-26cba5383e90,34.1905468,-118.1334878,-13150559.71,4054416.595
113391,Affected (1-9%),445,W Altadena,Drive,Altadena,CA,91001,Los Angeles,Eaton,5829015018,1954,"445 W ALTADENA DR, ALTADENA, CA 91001",9ec05afa-2bc9-4de0-946b-26d74321e3a6,34.1979979,-118.1560317,-13153069.28,4055419.389
113392,Destroyed (>50%),260,E Palm,Street,Altadena,CA,91001,Los Angeles,Eaton,5833023021,1950,"260 E PALM ST, ALTADENA, CA 91001",fdb1dae2-8651-46fe-bd6b-26fbb5b7aa46,34.1947403,-118.1414924,-13151450.78,4054980.958
113393,Destroyed (>50%),1647,Braeburn ,Road,Altadena,CA,91001,Los Angeles,Eaton,5846013031,1941,"1647 BRAEBURN RD, ALTADENA, CA 91001",e0c76943-eabb-49eb-a183-273253a2c43b,34.1879082,-118.1166731,-13148687.91,4054061.498
113394,Destroyed (>50%),111,E Pine,Street,Altadena,CA,91001,Los Angeles,Eaton,5833026015,1925,"111 E PINE ST, ALTADENA, CA 91001",50b24a75-4ef5-4232-b7fc-27444e68ac91,34.1954562,-118.1444533,-13151780.38,4055077.316
113395,Destroyed (>50%),126,E Palm,Street,Altadena,CA,91001,Los Angeles,Eaton,5833026018,1926,"126 E PALM ST, ALTADENA, CA 91001",b27ce10c-bdc8-4ef5-85f5-2759ae6d65a9,34.1955187,-118.1440082,-13151730.84,4055085.721
113396,Destroyed (>50%),2972,Fair Oaks,Avenue,Altadena,CA,91001,Los Angeles,Eaton,5833027029,1947,"2972 FAIR OAKS AVE, ALTADENA, CA 91001",25141bad-a93b-45ef-bf9b-277249af6139,34.1958529,-118.1460097,-13151953.64,4055130.707
113397,No Damage,1445,Valencia,Avenue,Pasadena,CA,91104,Los Angeles,Eaton,5853020014,1936,"1445 VALENCIA AVE, PASADENA, CA 91104",96a76a7c-3c84-43e5-9b33-27898d3df5ca,34.1710622,-118.0997199,-13146800.68,4051794.696
113398,No Damage,2762,Saint James,Place,Altadena,CA,91001,Los Angeles,Eaton,5841027003,1929,"2762 SAINT JAMES PL, ALTADENA, CA 91001",4fb4b584-2112-4dd4-a8a9-27ace6dd4d85,34.1922816,-118.1358863,-13150826.71,4054650.056
113399,No Damage,1837,Braeburn,Road,Altadena,CA,91001,Los Angeles,Eaton,5846012029,1926,"1837 BRAEBURN RD, ALTADENA, CA 91001",ca01d06e-bd27-43ee-9924-27b545cb0569,34.18802,-118.1128605,-13148263.49,4054076.542
113400,Destroyed (>50%),356,W Palm,Street,Altadena,CA,91001,Los Angeles,Eaton,5829016002,1950,"356 W PALM ST, ALTADENA, CA 91001",94ee3a39-2b12-43ab-a644-27fff4aab6cb,34.1987536,-118.1534459,-13152781.43,4055521.106
113401,Destroyed (>50%),2371,Tanoble,Drive,Altadena,CA,91001,Los Angeles,Eaton,5846017039,1925,"2371 TANOBLE DR, ALTADENA, CA 91001",9be44192-ed97-4a0c-b7c7-281f07dfb952,34.1866063,-118.1153707,-13148542.92,4053886.294
113402,No Damage,1626,Morada,Place,Altadena,CA,91001,Los Angeles,Eaton,5847028008,1932,"1626 MORADA PL, ALTADENA, CA 91001",9216ada7-7a62-4cad-9bab-28432d69b1e2,34.1790871,-118.1170906,-13148734.38,4052874.474
113403,Destroyed (>50%),1,E Pine,Street,Altadena,CA,91001,Los Angeles,Eaton,5833027021,1945,"1 E PINE ST, ALTADENA, CA 91001",5eb397a3-128f-4dca-b156-2847e01163cd,34.1958864,-118.1465669,-13152015.67,4055135.214
113404,Destroyed (>50%),2944,Santa Anita ,Avenue,Altadena,CA,91001,Los Angeles,Eaton,5841017001,1925,"2944 SANTA ANITA AVE, ALTADENA, CA 91001",615a26a3-bd96-45e1-97b3-284f1904a5dd,34.1951169,-118.1356735,-13150803.02,4055031.649
113405,Destroyed (>50%),119,W Altadena,Drive,Altadena,CA,91001,Los Angeles,Eaton,5832012011,1947,"119 W ALTADENA DR, ALTADENA, CA 91001",96da2bc8-f073-4682-a8eb-2884ec0e29ec,34.195577,-118.1496338,-13152357.07,4055093.568
113406,Destroyed (>50%),1707,Braeburn,Road,Altadena,CA,91001,Los Angeles,Eaton,5846013027,1921,"1707 BRAEBURN RD, ALTADENA, CA 91001",857a75f8-0a77-4589-801c-28987bed99a3,34.18785,-118.1155498,-13148562.85,4054053.665
113407,Destroyed (>50%),936,Beverly,Way,Altadena,CA,91001,Los Angeles,Eaton,5845005008,1924,"936 BEVERLY WAY, ALTADENA, CA 91001",8efa94b3-f642-4936-a838-28f6b0e803e3,34.1865196,-118.1305542,-13150233.14,4053874.63
113408,Destroyed (>50%),2486,Morslay,Road,Altadena,CA,91001,Los Angeles,Eaton,5846012026,1947,"2486 MORSLAY RD, ALTADENA, CA 91001",64b45bd5-228d-4148-9ad4-2926e07876cb,34.18854,-118.1128645,-13148263.93,4054146.524
113409,Destroyed (>50%),346,E Pentagon,Street,Altadena,CA,91001,Los Angeles,Eaton,5841021008,1948,"346 E PENTAGON ST, ALTADENA, CA 91001",abeb0594-b69b-465e-9ce8-294d05d40af5,34.1931993,-118.1402373,-13151311.06,4054773.562
113410,No Damage,1528,Braeburn,Road,Altadena,CA,91001,Los Angeles,Eaton,5846021012,1960,"1528 BRAEBURN RD, ALTADENA, CA 91001",292b9283-cb0e-497a-b56b-29551df75cee,34.1868967,-118.118842,-13148929.34,4053925.386
113411,Destroyed (>50%),389,E Pine,Street,Altadena,CA,91001,Los Angeles,Eaton,5841021024,1963,"389 E PINE ST, ALTADENA, CA 91001",8a9c1c75-1157-4620-b05a-2968c09afd99,34.1935042,-118.1391062,-13151185.15,4054814.6
113412,Destroyed (>50%),228,E Pentagon,Street,Altadena,CA,91001,Los Angeles,Eaton,5833025051,1923,"228 E PENTAGON ST, ALTADENA, CA 91001",1b60f89e-cbbf-48ed-949f-2983da67ea62,34.1938289,-118.1426745,-13151582.36,4054858.306
113413,Destroyed (>50%),112,E Pine,Street,Altadena,CA,91001,Los Angeles,Eaton,5833026021,1940,"112 E PINE ST, ALTADENA, CA 91001",f21b7a52-4622-4ed6-b63d-29a98898e886,34.1946244,-118.1445522,-13151791.39,4054965.369
113414,Minor (10-25%),2605,Dove Creek,Lane,Pasadena,CA,91107,Los Angeles,Eaton,5751021036,1988,"1512 CREEKSIDE CT # A, PASADENA, CA 91107",d951c3d5-c438-4860-a31d-29bb4d6e331f,34.1741653,-118.096658,-13146459.83,4052212.213
113415,Destroyed (>50%),2302,Mar Vista ,Avenue,Altadena,CA,91001,Los Angeles,Eaton,5847005003,1920,"2302 MAR VISTA AVE, ALTADENA, CA 91001",e8e0cf2c-8dd3-475c-941a-29e2b7d9513c,34.1854252,-118.127122,-13149851.07,4053727.356
113416,No Damage,1446,Valencia ,Avenue,Pasadena,CA,91104,Los Angeles,Eaton,5853021015,1939,"1446 VALENCIA AVE, PASADENA, CA 91104",135acb19-e64a-4639-b1e4-29e574408f15,34.171046,-118.0990135,-13146722.04,4051792.513
113417,No Damage,3043,Glenrose ,Avenue,Altadena,CA,91001,Los Angeles,Eaton,5832011010,1928,"3043 GLENROSE AVE, ALTADENA, CA 91001",8d83e88d-d9b3-4be0-921b-2a47c1798f1f,34.1968035,-118.1505717,-13152461.47,4055258.637
113418,No Damage,1869,E Mendocino ,Street,Altadena,CA,91001,Los Angeles,Eaton,5846018043,1933,"1869 E MENDOCINO ST, ALTADENA, CA 91001",6d320b3e-d3c8-4838-8a94-2a5d956079b9,34.1862203,-118.1121396,-13148183.24,4053834.355
113419,Destroyed (>50%),2381,Morslay,Road,Altadena,CA,91001,Los Angeles,Eaton,5846018020,1921,"2381 MORSLAY RD, ALTADENA, CA 91001",031e0dfd-1555-4ec8-8850-2a6b1bcbaf03,34.1867452,-118.1134456,-13148328.62,4053904.998
113420,Destroyed (>50%),185,E Altadena,Drive,Altadena,CA,91001,Los Angeles,Eaton,5833025046,1926,"185 E ALTADENA DR, ALTADENA, CA 91001",12cb6360-b385-48e8-8ba9-2ad63c46c2cd,34.1938242,-118.1434501,-13151668.71,4054857.666
113421,Destroyed (>50%),1369,Skywood ,Circle,Altadena,CA,91001,Los Angeles,Eaton,5846011029,1924,"1369 SKYWOOD CIR, ALTADENA, CA 91001",6e1b4152-da85-41e7-b18e-2aec291b4405,34.1889421,-118.1223453,-13149319.32,4054200.64
113422,No Damage,1515,Meadowbrook,Road,Altadena,CA,91001,Los Angeles,Eaton,5847025030,1959,"1515 MEADOWBROOK RD, ALTADENA, CA 91001",bc39e2b2-621d-4938-bd78-2aed0c9dda77,34.1812078,-118.1170555,-13148730.47,4053159.836
113423,No Damage,1509,E Mendocino,Street,Altadena,CA,91001,Los Angeles,Eaton,5846021034,1923,"1509 E MENDOCINO ST, ALTADENA, CA 91001",48f358b6-ec40-4ec9-8296-2af060c7b851,34.1862005,-118.1196104,-13149014.89,4053831.687
113424,Destroyed (>50%),1092,Beverly ,Way,Altadena,CA,91001,Los Angeles,Eaton,5846001003,1922,"1092 BEVERLY WAY, ALTADENA, CA 91001",1fb4e269-44cf-465e-8f3b-2af514ff9be1,34.1863292,-118.1280493,-13149954.29,4053849.009
113425,Destroyed (>50%),3031,Olive,Avenue,Altadena,CA,91001,Los Angeles,Eaton,5829016051,1938,"3031 OLIVE AVE, ALTADENA, CA 91001",f2fc6488-9b89-4c97-beef-2b1344f2de03,34.1972762,-118.154267,-13152872.84,4055322.258
113426,Destroyed (>50%),2415,Porter ,Avenue,Altadena,CA,91001,Los Angeles,Eaton,5846021001,1949,"2415 PORTER AVE, ALTADENA, CA 91001",f8868c29-8ec8-4dbe-ba71-2b23dcd0bf8f,34.1873474,-118.117581,-13148788.97,4053986.026
113427,Affected (1-9%),2863,Santa Rosa,Avenue,Altadena,CA,91001,Los Angeles,Eaton,5841016004,1925,"2863 SANTA ROSA AVE, ALTADENA, CA 91001",c46b0301-33c4-42e7-a080-2b24910fa70e,34.193989,-118.134192,-13150638.1,4054879.848
113428,Affected (1-9%),1535,Meadowbrook,Road,Altadena,CA,91001,Los Angeles,Eaton,5847025035,1960,"1535 MEADOWBROOK RD, ALTADENA, CA 91001",edab921d-7ce0-4a6d-9d9d-2b373edc225c,34.1815642,-118.1170778,-13148732.96,4053207.795
113429,Destroyed (>50%),683,Altadena ,Drive,Altadena,CA,91001,Los Angeles,Eaton,5841031002,1907,"683 E ALTADENA DR, ALTADENA, CA 91001",843ad525-3ffa-45b2-a81d-2b552a4e9f3d,34.1905532,-118.1339584,-13150612.09,4054417.456
113430,No Damage,3242,Grandeur,Avenue,Altadena,CA,91001,Los Angeles,Eaton,5832007013,1924,"3242 GRANDEUR AVE, ALTADENA, CA 91001",9cc7136a-77f1-49d3-a60d-2ba1247062ba,34.2002195,-118.1506154,-13152466.34,4055718.399
113431,Destroyed (>50%),1350,Skywood ,Circle,Altadena,CA,91001,Los Angeles,Eaton,5846011022,1926,"1350 SKYWOOD CIR, ALTADENA, CA 91001",8037fe8c-b156-4840-a235-2bafe7a4c96a,34.1883531,-118.1227052,-13149359.4,4054121.368
113432,No Damage,2463,Allen,Avenue,Altadena,CA,91001,Los Angeles,Eaton,5846012035,1946,"2463 ALLEN AVE, ALTADENA, CA 91001",8734aa7d-a0f8-422e-9a19-2bbdbac8bd09,34.1882693,-118.1124509,-13148217.89,4054110.09
113433,Destroyed (>50%),2302,Mar Vista ,Avenue,Altadena,CA,91001,Los Angeles,Eaton,5847005003,1920,"2302 MAR VISTA AVE, ALTADENA, CA 91001",d5610d5d-3308-4d58-8670-2bf5395eedc6,34.185328,-118.1269907,-13149836.45,4053714.272
113434,Destroyed (>50%),376,W Palm,Street,Altadena,CA,91001,Los Angeles,Eaton,5829016004,1948,"376 W PALM ST, ALTADENA, CA 91001",e2b700a4-342e-4111-8b13-2bfda7f73ba9,34.198747,-118.153841,-13152825.42,4055520.215
113435,Destroyed (>50%),3034,Glen,Avenue,Altadena,CA,91001,Los Angeles,Eaton,5832011023,1925,"3034 GLEN AVE, ALTADENA, CA 91001",f0a26d06-9c16-43b7-8cbd-2c0b74917f60,34.1969892,-118.1509665,-13152505.43,4055283.635
113436,Destroyed (>50%),3056,Olive ,Avenue,Altadena,CA,91001,Los Angeles,Eaton,5832009010,1925,"3066 OLIVE AVE, ALTADENA, CA 91001",81e5bf99-696c-4e48-9cd9-2cb61aff1284,34.1976673,-118.1530688,-13152739.46,4055374.896
113437,Destroyed (>50%),141,E Pine,Street,Altadena,CA,91001,Los Angeles,Eaton,5833026011,1933,"141 E PINE ST, ALTADENA, CA 91001",2ca2be00-bb65-439a-a30a-2cea864d1bc0,34.1950639,-118.1438933,-13151718.04,4055024.516
113438,Destroyed (>50%),1050,Beverly,Way,Altadena,CA,91001,Los Angeles,Eaton,5845005017,1953,"1050 BEVERLY WAY, ALTADENA, CA 91001",6d38ea7d-672c-43ea-92c5-2d4c3a902b57,34.1865208,-118.1289999,-13150060.11,4053874.79
113439,No Damage,1380,E Altadena,Drive,Altadena,CA,91001,Los Angeles,Eaton,5846011010,1940,"1380 E ALTADENA DR, ALTADENA, CA 91001",6260249a-d443-4f16-a2b9-2d5333872d6e,34.1899269,-118.1222058,-13149303.8,4054333.165
113440,Destroyed (>50%),2739,Santa Rosa,Avenue,Altadena,CA,91001,Los Angeles,Eaton,5841027020,1912,"2739 SANTA ROSA AVE, ALTADENA, CA 91001",b1c08a8b-a4f9-4901-a10c-2d5550307a80,34.1924229,-118.135518,-13150785.71,4054669.073
113441,Affected (1-9%),1367,La Solana,Drive,Altadena,CA,91001,Los Angeles,Eaton,5846014014,1950,"1367 LA SOLANA DR, ALTADENA, CA 91001",8453e3f6-b460-40db-97b7-2d56cc599a86,34.1871711,-118.1224822,-13149334.57,4053962.304
113442,Destroyed (>50%),1456,E Mendocino,Street,Altadena,CA,91001,Los Angeles,Eaton,5847023902,,"1456 E MENDOCINO ST, ALTADENA, CA 91001",8249549b-3651-4688-9e01-2d5a16c419ac,34.1852455,-118.1196434,-13149018.56,4053703.183
113443,Destroyed (>50%),2495,Page,Drive,Altadena,CA,91001,Los Angeles,Eaton,5846016015,1927,"2495 PAGE DR, ALTADENA, CA 91001",c99f0e27-2df3-4bf9-9d18-2d6192814164,34.1882092,-118.1202202,-13149082.77,4054102.001
113444,No Damage,3139,Glenrose,Avenue,Altadena,CA,91001,Los Angeles,Eaton,5832006017,1933,"3139 GLENROSE AVE, ALTADENA, CA 91001",644e99b8-2f57-4a73-808b-2d6202d3bc3e,34.1983467,-118.1498871,-13152385.27,4055466.334
113445,Destroyed (>50%),296,Laurel,Drive,Altadena,CA,91001,Los Angeles,Eaton,5832003005,1953,"296 LAUREL DR, ALTADENA, CA 91001",02614e1d-4195-416b-a5b5-2d8244b22cad,34.201688,-118.1507468,-13152480.97,4055916.051
113446,Destroyed (>50%),463,W Altadena ,Drive,Altadena,CA,91001,Los Angeles,Eaton,5829015017,1953,"463 W ALTADENA DR, ALTADENA, CA 91001",eaff1bfd-325d-41b3-91f2-2d9b5dc1df07,34.1978221,-118.1562455,-13153093.08,4055395.727
113447,Affected (1-9%),1640,E Altadena ,Drive,Altadena,CA,91001,Los Angeles,Eaton,5846004010,1922,"1640 E ALTADENA DR, ALTADENA, CA 91001",6c8b5e50-2c14-4366-94be-2db7174f5f15,34.1901776,-118.1168535,-13148707.99,4054366.912
113448,Destroyed (>50%),1662,E Altadena ,Drive,Altadena,CA,91001,Los Angeles,Eaton,5846004013,1922,"1662 E ALTADENA DR, ALTADENA, CA 91001",c24da7ba-3d97-41fb-82d9-2dd0be82dc44,34.1903398,-118.1163635,-13148653.44,4054388.732
113449,No Damage,1577,Braeburn,Road,Altadena,CA,91001,Los Angeles,Eaton,5846020013,1952,"1577 BRAEBURN RD, ALTADENA, CA 91001",5b6b73f9-29e9-4ce3-88ea-2de50859b62c,34.1878008,-118.1181014,-13148846.9,4054047.042
113450,Destroyed (>50%),2968,Fair Oaks,Avenue,Altadena,CA,91001,Los Angeles,Eaton,5833027020,1937,"2968 FAIR OAKS AVE, ALTADENA, CA 91001",a457eda9-2baa-4bad-96c0-2e01304150ac,34.1959206,-118.1463425,-13151990.69,4055139.819
113451,Destroyed (>50%),2734,Saint James,Place,Altadena,CA,91001,Los Angeles,Eaton,5841027006,1932,"2734 SAINT JAMES PL, ALTADENA, CA 91001",01bb1b44-5c96-4352-baf6-2e149695d494,34.19185,-118.1361555,-13150856.67,4054591.977
113452,No Damage,1835,E Mendocino ,Street,Altadena,CA,91001,Los Angeles,Eaton,5846018041,1942,"1835 E MENDOCINO ST, ALTADENA, CA 91001",7de7b408-0cf6-4022-a491-2e1d07b367f4,34.1863213,-118.1128151,-13148258.43,4053847.944
113453,Affected (1-9%),2696,Santa Rosa,Avenue,Altadena,CA,91001,Los Angeles,Eaton,5841031009,1948,"2696 SANTA ROSA AVE, ALTADENA, CA 91001",371041e3-9f68-41bf-b17b-2e33c5758c82,34.1912687,-118.1351428,-13150743.94,4054513.741
113454,Destroyed (>50%),305,W Las Flores,Drive,Altadena,CA,91001,Los Angeles,Eaton,5832003004,1948,"305 W LAS FLORES DR, ALTADENA, CA 91001",0d0c1670-3033-486a-ba90-2e5b457da90c,34.201391,-118.1509003,-13152498.06,4055876.078
113455,Destroyed (>50%),537,E Altadena,Drive,Altadena,CA,91001,Los Angeles,Eaton,5841027008,1926,"537 E ALTADENA DR, ALTADENA, CA 91001",e9cc78e9-e74e-42cb-bace-2e69b9baaf95,34.1915987,-118.1365847,-13150904.45,4054558.164
113456,No Damage,637,Altadena,Drive,Altadena,CA,91001,Los Angeles,Eaton,5841031018,1928,"637 E ALTADENA DR, ALTADENA, CA 91001",0e21ff8c-1264-4f74-87a5-2e747bba3f90,34.1911137,-118.1344322,-13150664.84,4054492.88
113457,No Damage,1549,Meadowbrook,Road,Altadena,CA,91001,Los Angeles,Eaton,5847025026,1957,"1549 MEADOWBROOK RD, ALTADENA, CA 91001",a29407e7-2aa8-4a8d-bb0a-2e967e369517,34.1817867,-118.1170913,-13148734.46,4053237.735
113458,Destroyed (>50%),2302,Holliston,Avenue,Altadena,CA,91001,Los Angeles,Eaton,5847021001,1916,"2302 HOLLISTON AVE, ALTADENA, CA 91001",b4a32541-9ff2-4a4e-9f40-2eb4063160b6,34.1853871,-118.1228616,-13149376.8,4053722.229
113459,Destroyed (>50%),102,W Pine,Street,Altadena,CA,91001,Los Angeles,Eaton,5832012015,1950,"102 W PINE ST, ALTADENA, CA 91001",aa7ef777-6856-4f82-ae3a-2f008b412e28,34.1959187,-118.1490724,-13152294.58,4055139.56
113460,Destroyed (>50%),257,W Las Flores,Drive,Altadena,CA,91001,Los Angeles,Eaton,5832003021,1955,"257 W LAS FLORES DR, ALTADENA, CA 91001",1cca1ca2-47da-41e0-99be-2f5967010799,34.2011588,-118.1498683,-13152383.17,4055844.826
113461,Destroyed (>50%),2248,N Mar Vista,Avenue,Altadena,CA,91001,Los Angeles,Eaton,5847005033,1966,"2248 MAR VISTA AVE, ALTADENA, CA 91001",9b629407-8262-45fb-9aab-2f7013abf73e,34.1844398,-118.1270699,-13149845.27,4053594.752
113462,Destroyed (>50%),2563,Page,Drive,Altadena,CA,91001,Los Angeles,Eaton,5846016026,1928,"2563 PAGE DR, ALTADENA, CA 91001",94abe0eb-3633-4997-aa92-2f711bda3f16,34.1893348,-118.1202147,-13149082.15,4054253.487
113463,No Damage,2554,Tanoble,Drive,Altadena,CA,91001,Los Angeles,Eaton,5846006028,1948,"2554 TANOBLE DR, ALTADENA, CA 91001",cdc428ae-4110-481c-af0a-2f715328d566,34.1897005,-118.1143845,-13148433.14,4054302.7
113464,Destroyed (>50%),252,W Las Flores,Drive,Altadena,CA,91001,Los Angeles,Eaton,5832004018,1912,"252 W LAS FLORES DR, ALTADENA, CA 91001",2a84c312-5b30-4df4-8797-2fa07e94a7cd,34.2007238,-118.1500804,-13152406.79,4055786.272
113465,Destroyed (>50%),3326,Olive,Avenue,Altadena,CA,91001,Los Angeles,Eaton,5832003023,1910,"3326 OLIVE AVE, ALTADENA, CA 91001",89f3e429-b49d-4169-ba84-2fc1f8c9bcca,34.201882,-118.151274,-13152539.66,4055942.166
113466,Destroyed (>50%),364,E Pentagon,Street,Altadena,CA,91001,Los Angeles,Eaton,5841021010,1948,"364 E PENTAGON ST, ALTADENA, CA 91001",62aae558-9fb7-4400-bc55-2fd14b46204d,34.193142,-118.1399198,-13151275.71,4054765.851
113467,Destroyed (>50%),3092,Olive ,Avenue,Altadena,CA,91001,Los Angeles,Eaton,5832009007,1925,"3092 OLIVE AVE, ALTADENA, CA 91001",b529f825-40c9-4b88-bfcf-2fdba77895e7,34.1979692,-118.1527676,-13152705.92,4055415.534
113468,No Damage,2383,Allen ,Avenue,Altadena,CA,91001,Los Angeles,Eaton,5846018037,1926,"2383 ALLEN AVE, ALTADENA, CA 91001",34ca8937-1c85-43af-9db2-302b55ecb1ec,34.1869085,-118.1122186,-13148192.03,4053926.969
113469,No Damage,2762,Saint James,Place,Altadena,CA,91001,Los Angeles,Eaton,5841027003,1929,"2762 SAINT JAMES PL, ALTADENA, CA 91001",565ca17f-be0a-4379-814d-3083e4e6a5ad,34.1922665,-118.1360857,-13150848.91,4054648.036
113470,No Damage,135,W Poppyfields,Drive,Altadena,CA,91001,Los Angeles,Eaton,5832018001,1940,"135 W POPPYFIELDS DR, ALTADENA, CA 91001",89c3a275-9227-45b5-b9c5-30ce48df246c,34.1993605,-118.148236,-13152201.47,4055602.787
113471,No Damage,1876,Braeburn ,Road,Altadena,CA,91001,Los Angeles,Eaton,5846018033,1927,"1876 BRAEBURN RD, ALTADENA, CA 91001",b90377c2-cbb0-4510-b4d9-30fca04b1f19,34.1872278,-118.1120585,-13148174.21,4053969.937
113472,No Damage,627,E Altadena,Drive,Altadena,CA,91001,Los Angeles,Eaton,5841031005,1950,"627 E ALTADENA DR, ALTADENA, CA 91001",9a6ede57-e789-47b5-b957-30fd81e81b7c,34.1908901,-118.1350346,-13150731.89,4054462.796
113473,Affected (1-9%),3050,Glen,Avenue,Altadena,CA,91001,Los Angeles,Eaton,5832011021,1927,"3050 GLEN AVE, ALTADENA, CA 91001",893c804e-c45c-4a95-86cf-311b101192e4,34.1971794,-118.150757,-13152482.11,4055309.228
113474,Destroyed (>50%),94,W Poppyfields,Drive,Altadena,CA,91001,Los Angeles,Eaton,5832017014,1948,"94 W POPPYFIELDS DR, ALTADENA, CA 91001",367706a5-5978-4733-845d-3123ca37cdce,34.1986501,-118.1476622,-13152137.6,4055507.171
113475,Destroyed (>50%),95,E Pine,Street,Altadena,CA,91001,Los Angeles,Eaton,5833027034,1904,"95 E PINE ST, ALTADENA, CA 91001",42e4d401-5e88-4b44-91d6-3160de0db23f,34.1954606,-118.144558,-13151792.04,4055077.899
113476,Destroyed (>50%),3069,La Corona,Avenue,Altadena,CA,91001,Los Angeles,Eaton,5832017009,1924,"3069 LA CORONA AVE, ALTADENA, CA 91001",c37ba3a6-4505-498c-b0f5-3164c6ba0012,34.1981072,-118.147281,-13152095.16,4055434.106
113477,Affected (1-9%),2453,Allen,Avenue,Altadena,CA,91001,Los Angeles,Eaton,5846012033,1947,"2453 ALLEN AVE, ALTADENA, CA 91001",6192a01c-1e51-43a7-98d3-318fbb8e6d95,34.1880195,-118.1121106,-13148180.01,4054076.484
113478,Destroyed (>50%),415,E Altadena,Drive,Altadena,CA,91001,Los Angeles,Eaton,5841022010,1923,"415 E ALTADENA DR, ALTADENA, CA 91001",93ccf0d5-ff52-45ba-9cfd-31bdf7aa6ecb,34.1923,-118.1391235,-13151187.07,4054652.539
113479,Affected (1-9%),3100,Olive ,Avenue,Altadena,CA,91001,Los Angeles,Eaton,5832009006,1925,"3100 OLIVE AVE, ALTADENA, CA 91001",2addf642-5e6a-43ae-a7df-320f43d3066b,34.1980941,-118.1527356,-13152702.37,4055432.338
113480,Destroyed (>50%),2977,Raymond,Avenue,Altadena,CA,91001,Los Angeles,Eaton,5833025006,1953,"2977 RAYMOND AVE, ALTADENA, CA 91001",30fad5af-f4a3-44a9-8b04-3215e95c05e2,34.1948504,-118.1423791,-13151549.48,4054995.778
113481,No Damage,2537,Garfias,Drive,Pasadena,CA,91107,Los Angeles,Eaton,5853008001,1940,"1469 N ALTADENA DR, PASADENA, CA 91107",55a1fe62-67e3-4358-8cba-322daf10e6bd,34.1715021,-118.0987547,-13146693.23,4051853.882
113482,Destroyed (>50%),2615,Dove Creek,Lane,Pasadena,CA,91107,Los Angeles,Eaton,5751021036,1988,"1512 CREEKSIDE CT # A, PASADENA, CA 91107",061a5a1e-bcb2-4726-87cd-324a84044932,34.1740561,-118.0959607,-13146382.21,4052197.52
